doc_id,date,source_media,sentences,sentences_en,lsd_fr,lsd_fr_bin,lsd_en,lsd_en_bin,manual,manual_bin,llama323b_en_fr_run1,llama323b_en_fr_run2,llama323b_en_fr_run3,llama323b_en_fr_mean,llama323b_fr_fr_run1,llama323b_fr_fr_run2,llama323b_fr_fr_run3,llama323b_fr_fr_mean,llama323b_en_en_run1,llama323b_en_en_run2,llama323b_en_en_run3,llama323b_en_en_mean,qwq32b_en_fr_run1,qwq32b_en_fr_run2,qwq32b_en_fr_run3,qwq32b_en_fr_mean,qwq32b_fr_fr_run1,qwq32b_fr_fr_run2,qwq32b_fr_fr_run3,qwq32b_fr_fr_mean,qwq32b_en_en_run1,qwq32b_en_en_run2,qwq32b_en_en_run3,qwq32b_en_en_mean,deepseekr1_en_fr_run1,deepseekr1_en_fr_run2,deepseekr1_en_fr_run3,deepseekr1_en_fr_mean,deepseekr1_fr_fr_run1,deepseekr1_fr_fr_run2,deepseekr1_fr_fr_run3,deepseekr1_fr_fr_mean,deepseekr1_en_en_run1,deepseekr1_en_en_run2,deepseekr1_en_en_run3,deepseekr1_en_en_mean,llama3370b_en_fr_run1,llama3370b_en_fr_run2,llama3370b_en_fr_run3,llama3370b_en_fr_mean,llama3370b_fr_fr_run1,llama3370b_fr_fr_run2,llama3370b_fr_fr_run3,llama3370b_fr_fr_mean,llama3370b_en_en_run1,llama3370b_en_en_run2,llama3370b_en_en_run3,llama3370b_en_en_mean,gemma29b_en_fr_run1,gemma29b_en_fr_run2,gemma29b_en_fr_run3,gemma29b_en_fr_mean,gemma29b_fr_fr_run1,gemma29b_fr_fr_run2,gemma29b_fr_fr_run3,gemma29b_fr_fr_mean,gemma29b_en_en_run1,gemma29b_en_en_run2,gemma29b_en_en_run3,gemma29b_en_en_mean,llama321b_en_fr_run1,llama321b_en_fr_run2,llama321b_en_fr_run3,llama321b_en_fr_mean,llama321b_fr_fr_run1,llama321b_fr_fr_run2,llama321b_fr_fr_run3,llama321b_fr_fr_mean,llama321b_en_en_run1,llama321b_en_en_run2,llama321b_en_en_run3,llama321b_en_en_mean,mistral_en_fr_run1,mistral_en_fr_run2,mistral_en_fr_run3,mistral_en_fr_mean,mistral_fr_fr_run1,mistral_fr_fr_run2,mistral_fr_fr_run3,mistral_fr_fr_mean,mistral_en_en_run1,mistral_en_en_run2,mistral_en_en_run3,mistral_en_en_mean,deepseekr1distillllama_en_fr_run1,deepseekr1distillllama_en_fr_run2,deepseekr1distillllama_en_fr_run3,deepseekr1distillllama_en_fr_mean,deepseekr1distillllama_fr_fr_run1,deepseekr1distillllama_fr_fr_run2,deepseekr1distillllama_fr_fr_run3,deepseekr1distillllama_fr_fr_mean,deepseekr1distillllama_en_en_run1,deepseekr1distillllama_en_en_run2,deepseekr1distillllama_en_en_run3,deepseekr1distillllama_en_en_mean,claude35_en_fr_run1,claude35_en_fr_run2,claude35_en_fr_run3,claude35_en_fr_mean,claude35_fr_fr_run1,claude35_fr_fr_run2,claude35_fr_fr_run3,claude35_fr_fr_mean,claude35_en_en_run1,claude35_en_en_run2,claude35_en_en_run3,claude35_en_en_mean,gemini20_en_fr_run1,gemini20_en_fr_run2,gemini20_en_fr_run3,gemini20_en_fr_mean,gemini20_fr_fr_run1,gemini20_fr_fr_run2,gemini20_fr_fr_run3,gemini20_fr_fr_mean,gemini20_en_en_run1,gemini20_en_en_run2,gemini20_en_en_run3,gemini20_en_en_mean,deepseekchat_en_fr_run1,deepseekchat_en_fr_run2,deepseekchat_en_fr_run3,deepseekchat_en_fr_mean,deepseekchat_fr_fr_run1,deepseekchat_fr_fr_run2,deepseekchat_fr_fr_run3,deepseekchat_fr_fr_mean,deepseekchat_en_en_run1,deepseekchat_en_en_run2,deepseekchat_en_en_run3,deepseekchat_en_en_mean,gpt4o_en_fr_run1,gpt4o_en_fr_run2,gpt4o_en_fr_run3,gpt4o_en_fr_mean,gpt4o_fr_fr_run1,gpt4o_fr_fr_run2,gpt4o_fr_fr_run3,gpt4o_fr_fr_mean,gpt4o_en_en_run1,gpt4o_en_en_run2,gpt4o_en_en_run3,gpt4o_en_en_mean
1652,2005-07-05,"Monde, Le",Puisse le Parlement européen confirmer la confiance qu'il a conquise par son vote de 2003 en rejetant à nouveau clairement la brevetabilité des logiciels et des traitements de l'information à base logicielle.,May the European Parliament confirm the confidence it conquered by its 2003 vote by clearly rejecting the patentability of software -based software and processing.,0.0625,positive,0.07692307692307693,positive,0,neutral,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1,0.5,0.8,0.10000000000000002,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7666666666666667,0.7,0.7,0.5,0.6333333333333333,-0.5,0,0.5,0,-0.5,-0.7,-0.4,-0.5333333333333333,0,-0.7,-0.8,-0.5,0,-0.5,-0.5,-0.3333333333333333,0.5,-0.5,0,0,-0.5,-0.5,0.5,-0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.5,0.5,0.43333333333333335,0.5,0.5,0.5,0.5,-0.2,-0.3,-0.5,-0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,-0.5,0.3,-0.5,-0.23333333333333334,0.3,-0.5,0.3,0.033333333333333326,-0.3,-0.3,-0.3,-0.3,0.5,0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,-0.5,0.3,-0.5,-0.23333333333333334
1658,2005-06-29,"Presse, La",""" Pour y répondre, voyez où se situe votre entreprise face aux problèmes suivants, quatre enjeux importants si la principale source de revenus de votre PME se résume à une poignée de fichiers informatiques.","""To answer it, see where your business is in the face of the following problems, four important challenges if the main source of income for your SME comes down to a handful of computer files.",0,neutral,-0.05128205128205128,negative,-0.5,negative,0.5,0,0,0.16666666666666666,0.5,0,0.5,0.3333333333333333,0.5,0,0,0.16666666666666666,1,0,1,0.6666666666666666,1,1,1,1,1,1,1,1,1,1,0.5,0.8333333333333334,1,0.2,1,0.7333333333333334,NA,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0.3,-0.2,-0.3,-0.06666666666666667,0.3,0,0.5,0.26666666666666666,-0.2,-0.1,-0.4,-0.23333333333333334,0,0.3,0,0.09999999999999999,-0.5,0,0.5,0,0,0.5,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5,-0.43333333333333335,-0.3,-0.5,-0.3,-0.36666666666666664,0.3,0.3,0.3,0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,0,-0.5,-0.16666666666666666,-0.5,-0.5,0,-0.3333333333333333,-0.5,-0.5,0,-0.3333333333333333
1679,2005-05-20,"Presse, La",Les enfants sont les bienvenus.,Children are welcome.,0,neutral,0.25,positive,0.5,positive,0.5,0,0.5,0.3333333333333333,0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0,1,0.6666666666666666,1,1,0.5,0.8333333333333334,1,0.5,1,0.8333333333333334,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.8,1,0.6,-0.7,0,-0.8,-0.5,0,-0.2,0.1,-0.03333333333333333,0.8,0.5,0.5,0.6,0.5,0.5,0.9,0.6333333333333333,0.5,0.5,0.5,0.5,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.6666666666666666,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1690,2024-12-10,"Monde, Le","Plus largement, dans la conversation globale, il y a de tout : des discours alarmistes de type science-fiction, des discours promettant que l’IA va tout résoudre… L’IA, comme toutes les technologies, comporte des risques, mais aussi des opportunités.","More broadly, in the global conversation, there is everything: alarmist speeches of science fiction, speeches promising that AI will solve everything ... AI, like all technologies, has risks, but also opportunities.",0,neutral,0,neutral,0,neutral,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.43333333333333335,0.5,0.5,0.3,0.43333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.3333333333333333,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.3,0,-0.06666666666666667,-0.5,0.5,-0.5,-0.16666666666666666,0.4,0.2,0.5,0.3666666666666667,0.2,0.3,0,0.16666666666666666,0,-0.5,0,-0.16666666666666666,0.3,0.3,0.5,0.36666666666666664,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0,0,0.3,0.09999999999999999,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1692,2024-12-02,"Monde, Le","Ses propres publications, elles, bénéficient d’un coefficient multiplicateur de 1 000, rendant presque inévitable l’exposition à ses tweets et à ses partages de contenus souvent peu fiables.","His own publications benefit from a multiplier coefficient of 1,000, making the exhibition to his tweets and his often unreliable content of content.",0.1111111111111111,positive,0,neutral,-0.75,negative,0.3,0,0.5,0.26666666666666666,0.5,-0.7,0.5,0.10000000000000002,-0.5,0.5,-1,-0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.7,-0.5666666666666667,-0.7,-0.7,-0.5,-0.6333333333333333,-0.7,-0.5,-0.5,-0.5666666666666667,1,0.3,-0.4,0.3,0,-0.3,0.6,0.09999999999999999,-0.8,0.8,0,0,-0.5,-0.7,-0.5,-0.5666666666666667,0,-0.5,-0.5,-0.3333333333333333,-0.7,-0.5,-0.5,-0.5666666666666667,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.5,-0.5666666666666667,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3,0.3,0.3,0.3,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.5,-0.5666666666666667,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
1710,2024-09-25,"Monde, Le","En 2020, à l’arrivée de la gauche à la mairie, l’adjoint Benjamin Louis reprend le flambeau, sans balayer le travail déjà accompli mais avec d’autres priorités.","In 2020, when the left arrived at the town hall, assistant Benjamin Louis took over the torch, without sweeping the work already accomplished but with other priorities.",0.038461538461538464,positive,0.03125,positive,0.3,positive,0.5,0.3,0.3,0.36666666666666664,0.5,0.3,0.5,0.43333333333333335,0,0.5,0.3,0.26666666666666666,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.5,-0.5,-0.5,-0.5,1,0.8,-0.4,0.4666666666666667,0.2,-0.1,-0.9,-0.26666666666666666,0.3,0.5,0,0.26666666666666666,0.5,0.3,-0.5,0.09999999999999999,0,0,0,0,0.4,0.3,0.3,0.3333333333333333,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.2,0.3,0.3,0.13333333333333333,0.3,0.3,0.3,0.3,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
1714,2024-09-18,"Figaro, Le",Autant de process qui nécessitent du matériel complexe.,So many processes that require complex equipment.,-0.125,negative,0,neutral,-0.1,negative,0.5,0,0,0.16666666666666666,-0.5,-0.5,-0.7,-0.5666666666666667,0,0,0,0,1,1,1,1,1,1,0.5,0.8333333333333334,1,1,1,1,1,0,1,0.6666666666666666,1,0,0.5,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.36666666666666664,-0.4,0.3,0.2,0.033333333333333326,0.2,0.35,-0.5,0.016666666666666663,0.5,-0.7,0,-0.06666666666666665,0.3,-0.3,0.5,0.16666666666666666,0,0,-0.5,-0.16666666666666666,0.5,0,0,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.3,-0.3,-0.2,-0.5,-0.3,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,-0.3,-0.3,-0.3,-0.3,-0.5,-0.3,-0.3,-0.36666666666666664,-0.3,-0.5,-0.3,-0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
1719,2024-09-11,"Monde, Le","« Ce rapport est pour moi très troublant, et personne n’en parle !","""This report is very disturbing for me, and no one talks about it!",-0.08333333333333333,negative,-0.0625,negative,-1,negative,-1,-1,0.8,-0.39999999999999997,-0.7,-0.7,0.5,-0.3,-1,-0.7,-0.7,-0.7999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,-0.8,-0.7,-0.7,-0.7333333333333333,-0.7,-0.7,-0.8,-0.7333333333333333,-0.8,-0.8,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7333333333333333,-1,0,-1,-0.6666666666666666,-0.6,0,0.2,-0.13333333333333333,-0.8,-0.8,-0.2,-0.6000000000000001,-0.5,-0.7,-0.7,-0.6333333333333333,-0.7,-0.7,-0.7,-0.7,-0.8,-0.8,-0.7,-0.7666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.8,-0.8,-0.7666666666666667,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.3,-0.8,-0.8,-0.43333333333333335,-0.7,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7333333333333333,-0.8,-0.8,-0.8,-0.8,-0.5,-0.5,-0.5,-0.5,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
1726,2024-07-13,"Monde, Le","Enfin, souligne la note de Goldman Sachs, les importants besoins en électricité liés au calcul informatique pour l’IA vont supposer des investissements supplémentaires dans les réseaux électriques.","Finally, the Goldman Sachs note underlines, the important electricity needs linked to computer calculation for AI will assume additional investments in electrical networks.",0.037037037037037035,positive,0,neutral,0,neutral,0.5,0.5,0.5,0.5,0.5,0.5,0,0.3333333333333333,0,0,0.5,0.16666666666666666,0,0,0,0,1,1,1,1,0,1,1,0.6666666666666666,0,0,0,0,1,0,0,0.3333333333333333,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,-0.7,0.1,0.8,0.0666666666666667,-0.5,-0.5,-0.3,-0.43333333333333335,0,-0.3,0.5,0.06666666666666667,-0.5,0.2,0,-0.09999999999999999,0.5,0.5,-0.5,0.16666666666666666,0.2,-0.4,0.5,0.09999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0.3,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.16666666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,2024-06-04,"Devoir, Le","NPU   La façon la plus simple pour les applications d’IA sur PC d’être plus rapides est de faire travailler le processeur graphique, le GPU (en anglais), en plus du CPU (processeur central).","Npu the simplest way for AI applications on PC to be faster is to make the graphical processor work, the GPU (in English), in addition to the CPU (central processor).",0,neutral,0,neutral,0,neutral,0.5,0.5,0.5,0.5,0.5,-0.7,0.5,0.10000000000000002,0.5,0.5,0,0.3333333333333333,1,1,1,1,0,0,1,0.3333333333333333,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0,0,1,0.3333333333333333,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.09999999999999999,0,0,0,0,-0.3,0.2,0,-0.033333333333333326,-0.9,0,-0,-0.3,0.1,0,0.5,0.2,0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,-0.16666666666666666,0.5,0.7,0.5,0.5666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0.2,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
1743,2024-05-07,"Monde, Le","« Avancée significative » Sur son précédent exercice annuel, clos fin septembre 2023, le leader Dolby Laboratories a réalisé avec l’ensemble de ses formats audio ou vidéo la quasi-totalité de son chiffre d’affaires, qui a atteint près de 1,3 milliard de dollars (1,2 milliard d’euros), soit une hausse de 3,6 % sur un an.","""Significant advanced"" on its previous annual financial year, closed at the end of September 2023, the leader Dolby Laboratories achieved with all of its audio or video formats, almost all of its turnover, which reached almost $ 1.3 billion (1.2 billion euros), an increase of 3.6% over a year.",0,neutral,0.046153846153846156,positive,0.75,positive,0.8,0.5,0.5,0.6,0.3,0.5,0.5,0.43333333333333335,0.5,0.5,0.5,0.5,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,-0.7,-0.1,-0.06666666666666667,-0.5,0,0.8,0.10000000000000002,0.8,-0.5,0.8,0.3666666666666667,0.6,0.8,0.5,0.6333333333333333,0.7,0.5,0.9,0.7,0.6,0.5,0.5,0.5333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1770,2024-01-12,"Monde, Le","Les Etats voudront-ils aller plus loin et imposer des règles d’achat aux entités publiques, comme la France tente de le faire dans le domaine des services et des données hébergées dans le cloud ?","Will the States want to go further and impose rules of purchase on public entities, as France tries to do in the field of services and data hosted in the cloud?",0.030303030303030304,positive,-0.030303030303030304,negative,0,neutral,0.5,0,0.5,0.3333333333333333,-0.3,-0.5,-0.8,-0.5333333333333333,0,0.5,0,0.16666666666666666,0,0,1,0.3333333333333333,1,0,1,0.6666666666666666,1,0.3,1,0.7666666666666666,0,0,1,0.3333333333333333,0.5,0.5,0,0.3333333333333333,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3,0,-0.19999999999999998,0,0,-0.5,-0.16666666666666666,0,0,0,0,0.1,0.7,-0.2,0.19999999999999998,-0.5,-0.5,-0.5,-0.5,-0.8,-0.7,0,-0.5,0.5,0.3,-0.3,0.16666666666666666,0.5,0.3,-0.3,0.16666666666666666,-0.2,0,0.3,0.033333333333333326,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0
1771,2024-01-10,"Figaro, Le","La société est en discussion avec le MIT et des universités aux États-Unis, au Royaume-Uni et en Chine.","Society is in discussion with MIT and universities in the United States, the United Kingdom and China.",0.05555555555555555,positive,0,neutral,0,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,1,1,1,1,1,0,1,0.6666666666666666,0,0,0,0,0,0,1,0.3333333333333333,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,0,-0.2333333333333333,0,0,0,0,-0.9,0,0,-0.3,0.5,0,0.5,0.3333333333333333,0.5,0,0,0.16666666666666666,0,0.5,0.5,0.3333333333333333,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.26666666666666666,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,2023-12-13,"Monde, Le","Son premier, Mistral 7B (pour 7 milliards de paramètres), a été téléchargé plus de 1 million de fois.","Its first, Mistral 7B (for 7 billion parameters), has been downloaded more than 1 million times.",0,neutral,0,neutral,0,neutral,0.3,0.5,0,0.26666666666666666,0.9,0,0.5,0.4666666666666667,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5666666666666667,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5333333333333333,-0.6,-0.6,0.7,-0.16666666666666666,0,-0.8,0.8,0,0,0.1,0.4,0.16666666666666669,0.5,0.5,0.7,0.5666666666666667,0.6,0.8,0.5,0.6333333333333333,0.7,0.5,0.7,0.6333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1784,2023-11-25,"Monde, Le","Avec son style posé, son allure juvénile, son look tee-shirt-jeans et son penchant démocrate revendiqué, Sam Altman incarne jusqu’au cliché le « techie » californien.","With its style, its juvenile look, its Look T-shirt-Jean and its claimed democratic penchant, Sam Altman embodies the Californian ""Techie"".",0.04,positive,0.03333333333333333,positive,0.5,positive,0.5,-0.5,0.5,0.16666666666666666,-0.8,-0.7,-0.5,-0.6666666666666666,0.7,0,0.5,0.39999999999999997,1,0.5,1,0.8333333333333334,0.5,1,1,0.8333333333333334,0.5,0.5,1,0.6666666666666666,1,0.1,0.1,0.4,0.5,1,1,0.8333333333333334,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.23333333333333334,0,0.3,0.3,0.19999999999999998,-0.5,-0.5,-0.5,-0.5,0.8,0.2,0,0.33333333333333337,-0.7,-0.7,-0.8,-0.7333333333333333,0.7,-0.9,0,-0.0666666666666667,0.3,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.3,0.3,-0.3,0.09999999999999999,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.23333333333333334,-0.2,-0.3,-0.2,-0.23333333333333334,0,0,0.1,0.03333333333333333,0.1,0.1,0.1,0.1,0,0,0,0,0.5,0.5,0.5,0.5,0.4,0.5,0.3,0.4,-0.3,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0
1787,2023-11-18,"Monde, Le",Un compromis pourra-t-il être trouvé ?,Can a compromise be found?,0,neutral,0,neutral,0,neutral,0.5,0,0.5,0.3333333333333333,0,-0.5,-0.5,-0.3333333333333333,0,0,0,0,1,1,1,1,0.5,1,0,0.5,1,1,1,1,1,0,0,0.3333333333333333,0,1,0,0.3333333333333333,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.16666666666666666,0,0,0,0,0.7,0,-0.1,0.19999999999999998,-0.9,0.8,-0.5,-0.19999999999999998,-0.1,0,0,-0.03333333333333333,-0.5,0.5,-1,-0.3333333333333333,0,0,0,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.1,-0.1,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.2,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,2023-09-08,"Monde, Le","Moderne, aussi : tandis que le souffle divin de la version initiale a disparu, ce nouveau golem, qui apprend « de manière exponentielle » et progresse dans les tâches routinières qu’il exécute, pose les mêmes questions que l’intelligence artificielle.","Modern, too: while the divine breath of the initial version has disappeared, this new golem, which learns ""exponentially"" and progresses in the routine tasks it performs, asks the same questions as artificial intelligence.",0.05128205128205129,positive,0.05,positive,0,neutral,0.7,0.8,0.3,0.6,0.5,0,0.5,0.3333333333333333,0,0.5,0.5,0.3333333333333333,1,0.5,0.5,0.6666666666666666,1,0.5,1,0.8333333333333334,1,1,1,1,0.5,0.3,0.5,0.43333333333333335,0.5,0.5,0.5,0.5,NA,1,1,1,0,0,0,0,-0.3,-0.2,-0.2,-0.23333333333333334,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.7,-0.5,0.2333333333333333,-0.5,0.8,0.3,0.2,0.4,0.3,0.5,0.4,0.5,-0.5,0.3,0.09999999999999999,-0.5,-0.5,0.5,-0.16666666666666666,-0.3,0.5,0.5,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.3,-0.2,-0.16666666666666666,-0.2,-0.2,-0.2,-0.2,0,0,-0.1,-0.03333333333333333,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,-0.3,-0.3,-0.3,-0.3,0,0.3,0.3,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0
